ID,Name,sortId,weight,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,originEquipWep,originEquipWep1,originEquipWep11,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,saWeaponDamage,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,staminaGuardDef,reinforceTypeId,throwAtkRate,correctType_Physics,properStrength,properAgility,properMagic,properFaith,guardCutCancelRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,enableMagic,enableMiracle,isEnhance,disableGemAttr,isDualBlade,correctType_Magic,correctType_Fire,correctType_Thunder,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,swordArtsParamId,correctLuck,staminaConsumptionRate,attackElementCorrectId,correctType_Sleep,correctType_Madness,gemMountType,restrictSpecialSwordArt,materialSetId
16501200,Occult Smithscript Spear,2609312,4,14,16,4,4,38,23,23,23,-1,-1,-1,-1,-1,-1,16500000,16500000,16500000,1,1,1,1,5,98,0,0,0,36,28,1200,0,7,9,12,11,11,0,14,14,14,14,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,23,0,0,6,2,14,14,6,0,14,101,73,1.01,20010102,6,6,2,TRUE,0
16520000,Swift Spear,2604500,3,0,70,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,99,0,0,0,40,30,0,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520100,Heavy Swift Spear,2604501,3,49,0,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,100,0,1,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520200,Keen Swift Spear,2604502,3,0,71,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,5000,0,2,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520300,Quality Swift Spear,2604503,3,56,56,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,300,0,8,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520400,Fire Swift Spear,2604505,3,32,7,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,97,0,40,30,400,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10005,6,6,2,FALSE,0
16520500,Flame Art Swift Spear,2604506,3,0,14,0,35,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,97,0,40,30,500,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520600,Lightning Swift Spear,2604507,3,14,38,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,97,40,30,600,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520700,Sacred Swift Spear,2604508,3,0,14,0,35,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,700,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,25,97,4,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520800,Magic Swift Spear,2604504,3,0,14,38,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,97,0,0,40,30,800,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16520900,Cold Swift Spear,2604511,3,0,63,31,0,40,25,25,25,-1,107500,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,82,0,0,40,30,900,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,25,0,0,6,2,15,15,6,0,15,101,0,1,10000,6,6,2,FALSE,0
16521000,Poison Swift Spear,2604509,3,0,66,0,0,40,25,25,25,-1,106000,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,1000,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,30,1,10013,6,6,2,FALSE,0
16521100,Blood Swift Spear,2604510,3,0,66,0,0,40,25,25,25,105000,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,1100,0,0,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,30,1,10013,6,6,2,FALSE,0
16521200,Occult Swift Spear,2604512,3,0,49,0,0,40,25,25,25,-1,-1,-1,-1,-1,-1,16520000,16520000,16520000,1,1,1,1,5,92,0,0,0,40,30,1200,0,7,10,26,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,25,0,0,6,2,15,15,6,0,15,101,63,1,10013,6,6,2,FALSE,0
16540000,Bloodfiend's Fork,2607500,4.5,45,5,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,103,0,0,0,42,31,0,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,30,1.03,20010600,6,6,2,FALSE,0
16540100,Bloodfiend's Heavy Fork,2607501,4.5,52,0,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,6000,0,1,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540200,Bloodfiend's Keen Fork,2607502,4.5,16,40,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,200,0,2,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540300,Bloodfiend's Quality Fork,2607503,4.5,52,52,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,300,0,8,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540400,Bloodfiend's Fire Fork,2607505,4.5,32,8,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,98,0,42,31,400,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010601,6,6,2,FALSE,0
16540500,Bloodfiend's Flame Art Fork,2607506,4.5,6,0,0,40,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,98,0,42,31,500,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540600,Bloodfiend's Lightning Fork,2607507,4.5,12,32,0,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,98,42,31,600,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540700,Bloodfiend's Sacred Fork,2607508,4.5,6,0,0,40,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,700,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,26,98,4,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540800,Bloodfiend's Magic Fork,2607504,4.5,6,0,40,0,42,26,26,26,6401,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,98,0,0,42,31,800,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16540900,Bloodfiend's Cold Fork,2607511,4.5,40,4,40,0,42,26,26,26,6400,107500,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,83,0,0,42,31,900,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,26,0,0,6,2,15,15,6,13,15,650,25,1.03,20010600,6,6,2,FALSE,0
16541000,Bloodfiend's Poison Fork,2607509,4.5,42,4,0,0,42,26,26,26,6400,106000,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,1000,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,52.5,1.03,20010600,6,6,2,FALSE,0
16541100,Bloodfiend's Blood Fork,2607510,4.5,42,4,0,0,42,26,26,26,105050,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,1100,0,0,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,52.5,1.03,20010600,6,6,2,FALSE,0
16541200,Bloodfiend's Occult Fork,2607512,4.5,18,2,0,0,42,26,26,26,6400,-1,-1,-1,-1,-1,16540000,16540000,16540000,1,1,1,1,5,98,0,0,0,42,31,1200,0,7,14,8,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,26,0,0,6,2,15,15,6,13,15,650,81,1.03,20010600,6,6,2,FALSE,0
16550000,Bloodfiend's Sacred Spear,2704200,8,20,4,0,0,40,25,25,25,6402,-1,-1,-1,-1,-1,16550000,16550000,-1,1,1,1,1,5,115,0,0,0,40,30,2200,0,0,22,12,0,0,0,15,15,15,15,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,25,0,0,6,2,15,15,6,13,15,5560,75,1,15000,6,6,0,FALSE,2200
17010000,Mohgwyn's Sacred Spear,2705000,10,40,15,0,0,57,36,49,36,6402,-1,-1,-1,-1,-1,17010000,17010000,-1,1,1,1,1,5.5,96,0,62,0,64,46,2200,0,7,24,14,0,0,0,22,22,22,22,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,36,0,0,6,2,22,22,6,27,22,1034,40,1.1,10100,6,6,0,FALSE,2200
17020000,Siluria's Tree,2703000,10,58,15,0,45,51,36,36,36,-1,-1,-1,-1,-1,-1,17020000,17020000,-1,1,1,1,1,5.5,90,0,0,0,64,46,2200,0,0,27,13,0,20,0,22,22,22,22,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,55,90,4,6,2,22,22,6,0,22,1009,0,1.1,10000,6,6,0,FALSE,2200
17030000,Serpent-Hunter,2702000,12,95,5,0,0,72,42,42,42,-1,-1,-1,-1,-1,-1,17030000,17030000,-1,1,1,1,1,5.5,111,0,0,0,73,50,2200,0,0,0,0,0,0,0,24,24,24,24,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,42,0,0,6,2,24,24,6,0,24,1188,0,1.12,10000,6,6,0,FALSE,2200
17050000,Vyke's War Spear,2704000,8,20,60,0,40,52,33,45,33,6752,-1,-1,-1,-1,-1,17050000,17050000,-1,1,1,1,1,5.5,103,0,66,0,61,42,2200,0,0,16,20,0,18,0,20,20,20,20,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,33,0,0,6,2,20,20,6,0,20,1050,0,1,10000,6,6,0,FALSE,2200
17060000,Lance,2700000,9,50,40,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,123,0,0,0,61,44,0,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060100,Heavy Lance,2700001,9,52,0,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,100,0,1,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060200,Keen Lance,2700002,9,18,47,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,200,0,2,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060300,Quality Lance,2700003,9,61,61,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,300,0,8,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060400,Fire Lance,2700005,9,39,9,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,118,0,61,44,400,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10005,6,6,2,FALSE,0
17060500,Flame Art Lance,2700006,9,10,8,0,46,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,118,0,61,44,500,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060600,Lightning Lance,2700007,9,9,39,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,118,61,44,600,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060700,Sacred Lance,2700008,9,10,8,0,46,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,700,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,36,118,4,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060800,Magic Lance,2700004,9,10,8,45,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,118,0,0,61,44,800,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17060900,Cold Lance,2700011,9,45,36,45,0,57,36,36,36,-1,107600,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,94,0,0,61,44,900,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,36,0,0,6,2,21,21,6,0,21,105,0,1.07,10000,6,6,2,FALSE,0
17061000,Poison Lance,2700009,9,45,36,0,0,57,36,36,36,-1,106100,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,1000,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,30,1.07,10013,6,6,2,FALSE,0
17061100,Bloody Lance,2700010,9,45,36,0,0,57,36,36,36,105100,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,1100,0,0,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,30,1.07,10013,6,6,2,FALSE,0
17061200,Occult Lance,2700012,9,20,16,0,0,57,36,36,36,-1,-1,-1,-1,-1,-1,17060000,17060000,17060000,1,1,1,1,5.5,118,0,0,0,61,44,1200,0,7,20,14,0,0,0,21,21,21,21,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,36,0,0,6,2,21,21,6,0,21,105,76,1.07,10013,6,6,2,FALSE,0
17070000,Treespear,2701000,9.5,25,44,0,30,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,122,0,0,0,61,45,0,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,48,79,4,6,2,21,21,6,0,21,604,0,1.105,10000,6,6,0,FALSE,0
17070100,Heavy Treespear,2701001,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,100,0,1,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070200,Keen Treespear,2701002,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,200,0,2,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070300,Quality Treespear,2701003,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,300,0,8,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070400,Fire Treespear,2701005,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,400,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10005,6,6,0,FALSE,0
17070500,Flame Art Treespear,2701006,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,500,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070600,Lightning Treespear,2701007,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,600,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,4,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070700,Sacred Treespear,2701008,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,700,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,48,40,4,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070800,Magic Treespear,2701004,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,800,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17070900,Cold Treespear,2701011,9.5,0,0,0,0,55,35,35,35,-1,107600,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,900,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10000,6,6,0,FALSE,0
17071000,Poison Treespear,2701009,9.5,0,0,0,0,55,35,35,35,-1,106100,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,1000,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,30,1.105,10013,6,6,0,FALSE,0
17071100,Blood Treespear,2701010,9.5,0,0,0,0,55,35,35,35,105100,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,1100,0,0,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,30,1.105,10013,6,6,0,FALSE,0
17071200,Occult Treespear,2701012,9.5,0,0,0,0,55,35,35,35,-1,-1,-1,-1,-1,-1,17070000,17070000,17070000,1,1,1,1,5.5,0,0,0,0,61,45,1200,0,7,15,22,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,48,0,0,6,2,21,21,6,0,21,605,0,1.105,10013,6,6,0,FALSE,0
17500000,Spear of the Impaler,2706000,9.5,5,60,0,40,48,32,32,64,-1,-1,-1,-1,-1,-1,17500000,17500000,-1,1,1,1,1,5.5,85,0,102,0,61,45,2200,0,0,14,35,0,18,0,21,21,21,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,32,0,0,6,2,21,21,6,0,21,5190,0,1.105,10000,6,6,0,TRUE,2200
17510000,Messmer Soldier's Spear,2700500,8.5,47,47,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,122,0,0,0,62,43,0,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510100,Messmer Soldier's Heavy Spear,2700501,8.5,54,0,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,0,0,62,43,100,0,1,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510200,Messmer Soldier's Keen Spear,2700502,8.5,18,49,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,0,0,62,43,200,0,2,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510300,Messmer Soldier's Quality Spear,2700503,8.5,63,63,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,0,0,62,43,300,0,8,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510400,Messmer Soldier's Fire Spear,2700505,8.5,41,9,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,117,0,62,43,400,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10005,6,6,2,FALSE,0
17510500,Messmer Soldier's Flame Art Spear,2700506,8.5,9,9,0,48,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,117,0,62,43,500,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510600,Messmer Soldier's Lightning Spear,2700507,8.5,9,41,0,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,0,117,62,43,600,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,4,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510700,Messmer Soldier's Sacred Spear,2700508,8.5,9,9,0,48,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,0,0,0,62,43,700,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,35,117,4,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510800,Messmer Soldier's Magic Spear,2700504,8.5,9,9,47,0,56,35,35,35,-1,-1,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,117,0,0,62,43,800,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
17510900,Messmer Soldier's Cold Spear,2700511,8.5,42,42,47,0,56,35,35,35,-1,107600,-1,-1,-1,-1,17510000,17510000,17510000,1,1,1,1,5.5,117,99,0,0,62,43,900,0,0,19,16,0,0,0,20,20,20,20,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,35,0,0,6,2,20,20,6,0,20,101,0,1.015,10000,6,6,2,FALSE,0
